Customer ID,Country/Region,City,State/Province,Postal Code,Region
151785,United States,Chicago,Illinois,60623,Interior
127418,United States,Los Angeles,California,90004,Pacific
120915,United States,New York City,New York,10035,Atlantic
137127,United States,Newark,Delaware,19711,Atlantic
163986,United States,Waukesha,Wisconsin,53186,Interior
115091,United States,Springfield,Virginia,22153,Gulf
103205,United States,Houston,Texas,77036,Interior
166555,United States,Niagara Falls,New York,14304,Atlantic
125976,United States,Arlington,Virginia,22204,Gulf
116484,United States,Marion,Ohio,43302,Atlantic
116918,United States,Hialeah,Florida,33012,Gulf
123491,United States,San Francisco,California,94122,Pacific
168501,United States,Dallas,Texas,75220,Interior
158043,United States,Atlantic City,New Jersey,08401,Atlantic
122007,United States,Los Angeles,California,90032,Pacific
102715,United States,Miami,Florida,33180,Gulf
142027,United States,Long Beach,California,90805,Pacific
127453,United States,Philadelphia,Pennsylvania,19143,Atlantic
122581,United States,New York City,New York,10035,Atlantic
132549,United States,Huntsville,Alabama,35810,Gulf
155999,United States,San Diego,California,92105,Pacific
103828,United States,San Francisco,California,94122,Pacific
100601,United States,Fresno,California,93727,Pacific
166051,United States,Jackson,Mississippi,39212,Gulf
111773,United States,New York City,New York,10024,Atlantic
121727,United States,Columbus,Ohio,43229,Atlantic
135608,United States,Olympia,Washington,98502,Pacific
138331,United States,Philadelphia,Pennsylvania,19120,Atlantic
113152,United States,New York City,New York,10024,Atlantic
142622,United States,Seattle,Washington,98115,Pacific
159849,United States,San Francisco,California,94110,Pacific
147900,United States,Lakewood,Ohio,44107,Atlantic
150231,United States,New York City,New York,10009,Atlantic
157434,United States,Philadelphia,Pennsylvania,19120,Atlantic
134082,United States,San Bernardino,California,92404,Pacific
137225,United States,New York City,New York,10009,Atlantic
137533,United States,Cleveland,Ohio,44105,Atlantic
143980,United States,New York City,New York,10011,Atlantic
168109,United States,Seattle,Washington,98105,Pacific
163468,United States,Des Plaines,Illinois,60016,Interior
150798,United States,Columbus,Ohio,43229,Atlantic
127607,United States,Carrollton,Texas,75007,Interior
111199,United States,Jacksonville,North Carolina,28540,Gulf
105256,United States,Asheville,North Carolina,28806,Gulf
108616,United States,Mobile,Alabama,36608,Gulf
155936,United States,Chicago,Illinois,60653,Interior
153255,United States,Concord,California,94521,Pacific
137918,United States,Lodi,California,95240,Pacific
128426,United States,Houston,Texas,77036,Interior
107678,United States,Louisville,Kentucky,40214,Gulf
141117,United States,Springfield,Oregon,97477,Pacific
160885,United States,Omaha,Nebraska,68104,Interior
120670,United States,Fort Lauderdale,Florida,33311,Gulf
130022,United States,Eagan,Minnesota,55122,Interior
134859,United States,Philadelphia,Pennsylvania,19134,Atlantic
117849,United States,San Diego,California,92105,Pacific
100566,United States,Aurora,Illinois,60505,Interior
113425,United States,New York City,New York,10009,Atlantic
150945,United States,New York City,New York,10009,Atlantic
154039,United States,Chicago,Illinois,60653,Interior
140298,United States,Austin,Texas,78745,Interior
100783,United States,Garland,Texas,75043,Interior
138198,United States,New Rochelle,New York,10801,Atlantic
165428,United States,Houston,Texas,77036,Interior
138933,United States,Riverside,California,92503,Pacific
100482,United States,Lancaster,Ohio,43130,Atlantic
120894,United States,Wilmington,North Carolina,28403,Gulf
150910,United States,Jackson,Tennessee,38301,Gulf
133949,United States,Reno,Nevada,89502,Pacific
158701,United States,San Francisco,California,94110,Pacific
140977,United States,Chattanooga,Tennessee,37421,Gulf
156083,United States,Columbia,Tennessee,38401,Gulf
128734,United States,Chandler,Arizona,85224,Pacific
130379,United States,Chicago,Illinois,60623,Interior
137925,United States,New York City,New York,10035,Atlantic
165169,United States,Newark,Delaware,19711,Atlantic
137631,United States,Kissimmee,Florida,34741,Gulf
163657,United States,Los Angeles,California,90049,Pacific
162362,United States,Midland,Michigan,48640,Interior
103590,United States,Mount Vernon,New York,10550,Atlantic
138520,United States,New York City,New York,10035,Atlantic
112473,United States,Houston,Texas,77070,Interior
156776,United States,Westminster,California,92683,Pacific
167976,United States,Aberdeen,South Dakota,57401,Interior
110849,United States,Los Angeles,California,90049,Pacific
138758,United States,Philadelphia,Pennsylvania,19120,Atlantic
127299,United States,Charlotte,North Carolina,28205,Gulf
138121,United States,Detroit,Michigan,48205,Interior
154788,United States,New York City,New York,10011,Atlantic
161333,United States,Los Angeles,California,90045,Pacific
105193,United States,New York City,New York,10024,Atlantic
161935,United States,Columbus,Ohio,43229,Atlantic
167913,United States,Mission Viejo,California,92691,Pacific
164028,United States,San Francisco,California,94122,Pacific
167920,United States,Richmond,Kentucky,40475,Gulf
164644,United States,Houston,Texas,77095,Interior
142944,United States,San Francisco,California,94122,Pacific
142811,United States,Mesa,Arizona,85204,Pacific
112557,United States,New York City,New York,10035,Atlantic
120880,United States,Seattle,Washington,98105,Pacific
150147,United States,Philadelphia,Pennsylvania,19134,Atlantic
167556,United States,New York City,New York,10009,Atlantic
151750,United States,Huntsville,Texas,77340,Interior
128853,United States,Baltimore,Maryland,21215,Atlantic
105921,United States,Los Angeles,California,90032,Pacific
139353,United States,Fayetteville,North Carolina,28314,Gulf
119004,United States,Charlotte,North Carolina,28205,Gulf
104178,United States,Los Angeles,California,90036,Pacific
100818,United States,Chicago,Illinois,60653,Interior
126858,United States,Seattle,Washington,98115,Pacific
105816,United States,New York City,New York,10024,Atlantic
149160,United States,Canton,Michigan,48187,Interior
132962,United States,Philadelphia,Pennsylvania,19143,Atlantic
148712,United States,New York City,New York,10035,Atlantic
138534,United States,Bakersfield,California,93309,Pacific
108735,United States,Lakewood,California,90712,Pacific
157259,United States,New York City,New York,10035,Atlantic
103611,United States,Los Angeles,California,90036,Pacific
148866,United States,New York City,New York,10011,Atlantic
166625,United States,Baltimore,Maryland,21215,Atlantic
167416,United States,Seattle,Washington,98105,Pacific
136021,United States,Los Angeles,California,90045,Pacific
155138,United States,Monroe,North Carolina,28110,Gulf
156720,United States,Loveland,Colorado,80538,Pacific
100363,United States,Glendale,Arizona,85301,Pacific
112389,United States,Bridgeton,New Jersey,08302,Atlantic
108777,United States,Lorain,Ohio,44052,Atlantic
151225,United States,Los Angeles,California,90032,Pacific
115931,United States,Carlsbad,New Mexico,88220,Pacific
144624,United States,Jamestown,New York,14701,Atlantic
128090,United States,Phoenix,Arizona,85023,Pacific
107685,United States,Las Vegas,Nevada,89115,Pacific
158148,United States,Arlington,Virginia,22204,Gulf
130393,United States,San Angelo,Texas,76903,Interior
166576,United States,Akron,Ohio,44312,Atlantic
109582,United States,Los Angeles,California,90036,Pacific
160094,United States,Louisville,Kentucky,40214,Gulf
157721,United States,Watertown,New York,13601,Atlantic
116092,United States,Los Angeles,California,90004,Pacific
136427,United States,Aurora,Colorado,80013,Pacific
145485,United States,San Francisco,California,94109,Pacific
158547,United States,Hamilton,Ohio,45011,Atlantic
117541,United States,Newark,Delaware,19711,Atlantic
158169,United States,Lake Forest,California,92630,Pacific
151008,United States,Draper,Utah,84020,Pacific
130834,United States,Wilmington,North Carolina,28403,Gulf
106054,United States,Athens,Georgia,30605,Gulf
159121,United States,Draper,Utah,84020,Pacific
152562,United States,Richmond,Kentucky,40475,Gulf
167486,United States,Buffalo,New York,14215,Atlantic
100461,United States,Franklin,Wisconsin,53132,Interior
116344,United States,Philadelphia,Pennsylvania,19140,Atlantic
125913,United States,Los Angeles,California,90008,Pacific
130764,United States,San Francisco,California,94110,Pacific
168802,United States,Seattle,Washington,98103,Pacific
112403,United States,Philadelphia,Pennsylvania,19120,Atlantic
116673,United States,San Diego,California,92037,Pacific
130890,United States,Los Angeles,California,90004,Pacific
109197,United States,Missoula,Montana,59801,Pacific
115819,United States,Los Angeles,California,90049,Pacific
118402,United States,Memphis,Tennessee,38109,Gulf
132101,United States,Seattle,Washington,98105,Pacific
119291,United States,Chester,Pennsylvania,19013,Atlantic
126466,United States,Roseville,California,95661,Pacific
138086,United States,San Francisco,California,94109,Pacific
144568,United States,Omaha,Nebraska,68104,Interior
153623,Canada,St. John's,Newfoundland and Labrador,A0A,Atlantic
124626,Canada,St. John's,Newfoundland and Labrador,A0A,Atlantic
107916,United States,Oceanside,New York,11572,Atlantic
137008,United States,Lakewood,New Jersey,08701,Atlantic
161676,United States,Glendale,Arizona,85301,Pacific
158001,United States,New York City,New York,10035,Atlantic
158925,United States,Houston,Texas,77041,Interior
104906,United States,New York City,New York,10009,Atlantic
156622,United States,Dallas,Texas,75220,Interior
130918,United States,North Miami,Florida,33161,Gulf
144666,United States,San Francisco,California,94110,Pacific
145401,United States,Houston,Texas,77070,Interior
113117,United States,Davis,California,95616,Pacific
117604,United States,Jonesboro,Arkansas,72401,Gulf
117324,United States,Madison,Wisconsin,53711,Interior
145310,United States,Port Orange,Florida,32127,Gulf
113964,United States,New York City,New York,10011,Atlantic
152513,United States,San Diego,California,92024,Pacific
146171,United States,Columbus,Georgia,31907,Gulf
134180,United States,Philadelphia,Pennsylvania,19120,Atlantic
124562,United States,Columbus,Ohio,43229,Atlantic
111528,United States,Los Angeles,California,90032,Pacific
150525,United States,Muskogee,Oklahoma,74403,Interior
106796,United States,Springfield,Ohio,45503,Atlantic
139787,United States,Columbus,Georgia,31907,Gulf
103471,United States,Colorado Springs,Colorado,80906,Pacific
122133,United States,Middletown,Connecticut,06457,Atlantic
117079,United States,Jacksonville,Florida,32216,Gulf
142202,United States,Jacksonville,Florida,32216,Gulf
112396,United States,San Francisco,California,94110,Pacific
114622,United States,Springfield,Ohio,45503,Atlantic
143378,United States,Springfield,Oregon,97477,Pacific
159506,United States,Columbus,Indiana,47201,Interior
192314,Canada,Quebec City,Quebec,G1B,Atlantic
127978,United States,Columbus,Ohio,43229,Atlantic
143602,United States,Los Angeles,California,90045,Pacific
153318,United States,Miami,Florida,33180,Gulf
111220,United States,Chicago,Illinois,60653,Interior
155747,United States,Philadelphia,Pennsylvania,19140,Atlantic
109806,United States,Los Angeles,California,90036,Pacific
169999,United States,New York City,New York,10035,Atlantic
104864,United States,Miramar,Florida,33023,Gulf
121769,United States,Toledo,Ohio,43615,Atlantic
126214,United States,Seattle,Washington,98103,Pacific
110492,United States,Atlanta,Georgia,30318,Gulf
162082,United States,Harlingen,Texas,78550,Interior
115483,United States,Irving,Texas,75061,Interior
130274,United States,Appleton,Wisconsin,54915,Interior
166310,United States,Garland,Texas,75043,Interior
101399,United States,Park Ridge,Illinois,60068,Interior
134908,United States,Philadelphia,Pennsylvania,19134,Atlantic
124016,United States,Lancaster,Ohio,43130,Atlantic
156545,United States,Columbus,Ohio,43229,Atlantic
163776,United States,Hattiesburg,Mississippi,39401,Gulf
160220,United States,Trenton,Michigan,48183,Interior
163265,United States,Decatur,Illinois,62521,Interior
125990,United States,San Francisco,California,94122,Pacific
147221,United States,Houston,Texas,77036,Interior
115238,Canada,Toronto,Ontario,M7A,Atlantic
133935,United States,San Diego,California,92105,Pacific
116113,United States,Montgomery,Alabama,36116,Gulf
135909,United States,Sacramento,California,95823,Pacific
139661,United States,Vancouver,Washington,98661,Pacific
158946,United States,Lakewood,Ohio,44107,Atlantic
164238,United States,Philadelphia,Pennsylvania,19120,Atlantic
111605,United States,Louisville,Kentucky,40214,Gulf
166198,United States,Seattle,Washington,98103,Pacific
107209,United States,Raleigh,North Carolina,27604,Gulf
117023,United States,Long Beach,New York,11561,Atlantic
168837,United States,Oakland,California,94601,Pacific
163510,United States,Louisville,Kentucky,40214,Gulf
120621,United States,Jacksonville,North Carolina,28540,Gulf
106208,United States,Chicago,Illinois,60610,Interior
109176,United States,Philadelphia,Pennsylvania,19140,Atlantic
101385,United States,San Francisco,California,94109,Pacific
158337,United States,New York City,New York,10024,Atlantic
152611,United States,Perth Amboy,New Jersey,08861,Atlantic
142993,United States,Seattle,Washington,98103,Pacific
124051,United States,Aurora,Illinois,60505,Interior
116498,United States,San Diego,California,92037,Pacific
110996,United States,Ontario,California,91761,Pacific
168641,United States,New York City,New York,10035,Atlantic
101770,United States,Miami,Florida,33180,Gulf
102848,United States,Los Angeles,California,90036,Pacific
134922,United States,Philadelphia,Pennsylvania,19140,Atlantic
125017,United States,Chattanooga,Tennessee,37421,Gulf
162015,United States,Los Angeles,California,90049,Pacific
142034,United States,Saint Cloud,Minnesota,56301,Interior
136238,United States,Odessa,Texas,79762,Interior
103331,United States,Newark,Delaware,19711,Atlantic
159611,United States,Cleveland,Ohio,44105,Atlantic
149587,United States,Minneapolis,Minnesota,55407,Interior
147662,United States,Akron,Ohio,44312,Atlantic
131758,United States,Freeport,New York,11520,Atlantic
168277,United States,Indianapolis,Indiana,46203,Interior
111703,United States,Hollywood,Florida,33021,Gulf
133123,United States,Thomasville,North Carolina,27360,Gulf
147354,United States,Los Angeles,California,90008,Pacific
112305,United States,Seattle,Washington,98105,Pacific
161067,United States,New York City,New York,10035,Atlantic
101182,United States,Apple Valley,California,92307,Pacific
149538,United States,Lafayette,Louisiana,70506,Gulf
129168,United States,Houston,Texas,77095,Interior
153913,United States,Hialeah,Florida,33012,Gulf
118906,United States,Clinton,Maryland,20735,Atlantic
103716,United States,San Francisco,California,94110,Pacific
101924,United States,Medford,Oregon,97504,Pacific
138674,United States,Springfield,Oregon,97477,Pacific
116547,United States,Seattle,Washington,98115,Pacific
108868,United States,Dallas,Texas,75081,Interior
137330,United States,Fremont,Nebraska,68025,Interior
159352,United States,Lowell,Massachusetts,01852,Atlantic
129357,United States,Seattle,Washington,98103,Pacific
130960,United States,Taylor,Michigan,48180,Interior
157035,United States,Columbus,Indiana,47201,Interior
149671,United States,Seattle,Washington,98105,Pacific
168361,United States,Chicago,Illinois,60623,Interior
159156,United States,New York City,New York,10009,Atlantic
118038,United States,Houston,Texas,77041,Interior
158673,United States,Grand Rapids,Michigan,49505,Interior
163293,United States,Macon,Georgia,31204,Gulf
159590,United States,New York City,New York,10009,Atlantic
109470,United States,Henderson,Kentucky,42420,Gulf
128293,United States,Philadelphia,Pennsylvania,19120,Atlantic
105760,United States,San Francisco,California,94110,Pacific
138408,United States,Huntsville,Alabama,35810,Gulf
125416,United States,Seattle,Washington,98115,Pacific
145625,United States,San Diego,California,92037,Pacific
134691,United States,Houston,Texas,77041,Interior
108910,United States,Newark,Ohio,43055,Atlantic
129819,United States,Henderson,Kentucky,42420,Gulf
138695,United States,Tallahassee,Florida,32303,Gulf
123687,United States,Louisville,Kentucky,40214,Gulf
142636,United States,Seattle,Washington,98105,Pacific
165309,United States,Houston,Texas,77095,Interior
110870,United States,Los Angeles,California,90032,Pacific
143819,United States,Yonkers,New York,10701,Atlantic
119823,United States,Springfield,Virginia,22153,Gulf
130407,United States,New York City,New York,10024,Atlantic
138828,United States,New York City,New York,10009,Atlantic
113579,United States,Los Angeles,California,90049,Pacific
145814,United States,New York City,New York,10035,Atlantic
123218,United States,Chicago,Illinois,60623,Interior
157833,United States,San Francisco,California,94122,Pacific
121468,United States,Westminster,California,92683,Pacific
125136,United States,Fayetteville,North Carolina,28314,Gulf
114811,United States,New York City,New York,10024,Atlantic
148817,United States,Chesapeake,Virginia,23320,Gulf
121650,United States,Jackson,Michigan,49201,Interior
125066,United States,Jackson,Mississippi,39212,Gulf
123337,United States,San Jose,California,95123,Pacific
113985,United States,San Jose,California,95123,Pacific
104794,United States,New York City,New York,10009,Atlantic
117226,United States,Deer Park,Texas,77536,Interior
104619,United States,San Jose,California,95123,Pacific
167542,United States,Philadelphia,Pennsylvania,19120,Atlantic
100825,United States,Los Angeles,California,90036,Pacific
129007,United States,Anaheim,California,92804,Pacific
144792,United States,Scottsdale,Arizona,85254,Pacific
102141,United States,New York City,New York,10024,Atlantic
155712,United States,Los Angeles,California,90008,Pacific
129294,United States,Los Angeles,California,90032,Pacific
112291,United States,Los Angeles,California,90008,Pacific
109162,United States,Bristol,Tennessee,37620,Gulf
120096,United States,Aurora,Colorado,80013,Pacific
163685,United States,San Antonio,Texas,78207,Interior
166520,United States,New York City,New York,10035,Atlantic
140417,United States,Tigard,Oregon,97224,Pacific
113873,United States,Dallas,Texas,75220,Interior
147550,United States,Philadelphia,Pennsylvania,19134,Atlantic
132451,United States,San Diego,California,92105,Pacific
159016,United States,Los Angeles,California,90008,Pacific
166296,United States,Manteca,California,95336,Pacific
112333,United States,Plainfield,New Jersey,07060,Atlantic
148362,United States,Indianapolis,Indiana,46203,Interior
149559,United States,Long Beach,California,90805,Pacific
132675,United States,Sandy Springs,Georgia,30328,Gulf
138359,United States,Revere,Massachusetts,02151,Atlantic
160738,United States,Freeport,Illinois,61032,Interior
140396,United States,New York City,New York,10024,Atlantic
153577,United States,Highland Park,Illinois,60035,Interior
157763,United States,Bowling Green,Kentucky,42104,Gulf
128944,United States,Newark,Ohio,43055,Atlantic
158120,United States,Hillsboro,Oregon,97123,Pacific
120404,United States,New York City,New York,10035,Atlantic
118304,United States,Dover,Delaware,19901,Atlantic
127166,United States,Houston,Texas,77070,Interior
101469,United States,Arlington,Virginia,22204,Gulf
137743,United States,Chicago,Illinois,60623,Interior
131156,United States,Philadelphia,Pennsylvania,19143,Atlantic
158526,United States,Louisville,Kentucky,40214,Gulf
138023,United States,Dallas,Texas,75081,Interior
152233,United States,Pomona,California,91767,Pacific
109036,United States,Seattle,Washington,98103,Pacific
133242,United States,Arlington,Virginia,22204,Gulf
104948,United States,San Bernardino,California,92404,Pacific
111262,United States,Houston,Texas,77095,Interior
117457,United States,San Francisco,California,94110,Pacific
102673,United States,Charlotte,North Carolina,28205,Gulf
132633,United States,Pleasant Grove,Utah,84062,Pacific
109575,United States,Clinton,Maryland,20735,Atlantic
103037,United States,Houston,Texas,77070,Interior
100153,United States,Norman,Oklahoma,73071,Interior
147403,United States,Akron,Ohio,44312,Atlantic
166898,United States,Santa Ana,California,92704,Pacific
152275,United States,San Antonio,Texas,78207,Interior
164049,United States,Seattle,Washington,98105,Pacific
163223,United States,Springfield,Virginia,22153,Gulf
119102,United States,Woonsocket,Rhode Island,02895,Atlantic
150714,United States,Springfield,Oregon,97477,Pacific
120957,United States,Riverside,California,92503,Pacific
103891,United States,Los Angeles,California,90008,Pacific
118864,United States,Los Angeles,California,90032,Pacific
163979,United States,San Francisco,California,94110,Pacific
141215,United States,San Antonio,Texas,78207,Interior
111451,United States,Colorado Springs,Colorado,80906,Pacific
129469,United States,Fairfield,Ohio,45014,Atlantic
153815,United States,Jacksonville,Florida,32216,Gulf
160395,United States,Reno,Nevada,89502,Pacific
103478,United States,Aurora,Illinois,60505,Interior
147760,United States,Greensboro,North Carolina,27405,Gulf
147333,United States,Fayetteville,Arkansas,72701,Gulf
143917,United States,San Francisco,California,94122,Pacific
154641,United States,New York City,New York,10035,Atlantic
128167,United States,Layton,Utah,84041,Pacific
131072,United States,Seattle,Washington,98105,Pacific
115798,United States,Newark,Delaware,19711,Atlantic
133725,United States,Chicago,Illinois,60623,Interior
157749,United States,Chicago,Illinois,60610,Interior
133550,United States,Detroit,Michigan,48205,Interior
157742,United States,Springfield,Oregon,97477,Pacific
112900,United States,Detroit,Michigan,48205,Interior
164042,United States,Houston,Texas,77095,Interior
140312,United States,Dublin,California,94568,Pacific
108665,United States,New York City,New York,10011,Atlantic
138093,United States,Baltimore,Maryland,21215,Atlantic
119935,United States,Springfield,Missouri,65807,Interior
116358,United States,Overland Park,Kansas,66212,Interior
148012,United States,Philadelphia,Pennsylvania,19143,Atlantic
137463,United States,Sunnyvale,California,94086,Pacific
143903,United States,Dallas,Texas,75217,Interior
133592,United States,Providence,Rhode Island,02908,Atlantic
163734,United States,Houston,Texas,77070,Interior
148628,United States,Thousand Oaks,California,91360,Pacific
149454,United States,Arlington,Virginia,22204,Gulf
159212,United States,Salem,Virginia,24153,Gulf
135937,United States,Gilbert,Arizona,85234,Pacific
159135,United States,Springdale,Arkansas,72762,Gulf
133543,United States,San Jose,California,95123,Pacific
168732,United States,Roswell,Georgia,30076,Gulf
140046,United States,Los Angeles,California,90032,Pacific
132990,United States,Philadelphia,Pennsylvania,19140,Atlantic
154116,United States,Inglewood,California,90301,Pacific
169033,United States,Long Beach,New York,11561,Atlantic
157021,United States,Vallejo,California,94591,Pacific
100678,United States,Houston,Texas,77095,Interior
126760,United States,North Las Vegas,Nevada,89031,Pacific
106873,United States,Avondale,Arizona,85323,Pacific
135545,United States,Los Angeles,California,90004,Pacific
109666,United States,New York City,New York,10035,Atlantic
167395,United States,Lowell,Massachusetts,01852,Atlantic
132864,United States,Columbus,Ohio,43229,Atlantic
109001,United States,Philadelphia,Pennsylvania,19120,Atlantic
154823,United States,Springfield,Ohio,45503,Atlantic
132388,United States,Santa Barbara,California,93101,Pacific
140802,United States,Houston,Texas,77070,Interior
113908,United States,New York City,New York,10011,Atlantic
164959,United States,Los Angeles,California,90004,Pacific
113460,United States,Clinton,Maryland,20735,Atlantic
129581,United States,New Bedford,Massachusetts,02740,Atlantic
154599,United States,Redondo Beach,California,90278,Pacific
112718,United States,Jacksonville,Florida,32216,Gulf
123456,United States,Dallas,Texas,75220,Interior
155145,United States,Visalia,California,93277,Pacific
155621,United States,Baltimore,Maryland,21215,Atlantic
107524,United States,New York City,New York,10009,Atlantic
157609,United States,Raleigh,North Carolina,27604,Gulf
143287,United States,New Rochelle,New York,10801,Atlantic
105613,United States,Mcallen,Texas,78501,Interior
140613,United States,Sparks,Nevada,89431,Pacific
102554,United States,Auburn,Alabama,36830,Gulf
126067,United States,Seattle,Washington,98105,Pacific
138422,United States,Fort Collins,Colorado,80525,Pacific
169677,United States,Columbus,Georgia,31907,Gulf
155124,United States,Lehi,Utah,84043,Pacific
155824,United States,Raleigh,North Carolina,27604,Gulf
146283,United States,Houston,Texas,77036,Interior
117170,United States,Raleigh,North Carolina,27604,Gulf
151925,United States,Los Angeles,California,90049,Pacific
158456,United States,Los Angeles,California,90032,Pacific
133879,United States,Chicago,Illinois,60623,Interior
112669,United States,Glendale,Arizona,85301,Pacific
112060,United States,San Francisco,California,94109,Pacific
140116,United States,Denver,Colorado,80219,Pacific
116666,United States,Philadelphia,Pennsylvania,19134,Atlantic
155887,United States,Franklin,Massachusetts,02038,Atlantic
132570,United States,Buffalo,New York,14215,Atlantic
146206,United States,Houston,Texas,77095,Interior
126718,United States,Orange,New Jersey,07050,Atlantic
142461,United States,Dallas,Texas,75217,Interior
159107,United States,San Francisco,California,94110,Pacific
105326,United States,Los Angeles,California,90036,Pacific
123351,United States,Columbus,Georgia,31907,Gulf
102491,United States,Florence,Kentucky,41042,Gulf
149692,United States,Austin,Texas,78745,Interior
146682,United States,Lansing,Michigan,48911,Interior
115805,United States,Chicago,Illinois,60653,Interior
144904,United States,New York City,New York,10009,Atlantic
140886,United States,Clarksville,Tennessee,37042,Gulf
102722,United States,Monroe,Louisiana,71203,Gulf
124219,United States,Kirkwood,Missouri,63122,Interior
158589,United States,San Francisco,California,94109,Pacific
107811,United States,Memphis,Tennessee,38109,Gulf
163552,United States,Hackensack,New Jersey,07601,Atlantic
129700,United States,Tinley Park,Illinois,60477,Interior
125395,United States,Taylor,Michigan,48180,Interior
108882,United States,Fresno,California,93727,Pacific
122903,United States,Detroit,Michigan,48205,Interior
164091,United States,Bangor,Maine,04401,Atlantic
155187,United States,Los Angeles,California,90004,Pacific
123806,United States,Baltimore,Maryland,21215,Atlantic
132829,United States,Houston,Texas,77041,Interior
130771,United States,Austin,Texas,78745,Interior
111115,United States,Los Angeles,California,90032,Pacific
160045,United States,Fort Worth,Texas,76106,Interior
154088,United States,Tallahassee,Florida,32303,Gulf
150119,United States,Columbus,Ohio,43229,Atlantic
124583,United States,Huntington Beach,California,92646,Pacific
157490,United States,Pueblo,Colorado,81001,Pacific
131968,United States,Apopka,Florida,32712,Gulf
162103,United States,Highland Park,Illinois,60035,Interior
155768,United States,Oxnard,California,93030,Pacific
118199,United States,Seattle,Washington,98105,Pacific
147032,United States,Wilmington,Delaware,19805,Atlantic
150770,United States,San Francisco,California,94109,Pacific
156867,United States,Aurora,Colorado,80013,Pacific
111283,United States,Newark,Ohio,43055,Atlantic
110898,United States,Chicago,Illinois,60623,Interior
167584,United States,Des Moines,Iowa,50315,Interior
113705,United States,Richmond,Virginia,23223,Gulf
125647,United States,Chicago,Illinois,60653,Interior
118017,United States,Thornton,Colorado,80229,Pacific
110100,United States,Wilmington,North Carolina,28403,Gulf
139192,United States,San Francisco,California,94109,Pacific
163825,United States,New York City,New York,10009,Atlantic
124058,United States,Oakland,California,94601,Pacific
157133,United States,Champaign,Illinois,61821,Interior
106362,United States,Troy,Ohio,45373,Atlantic
107146,United States,Longmont,Colorado,80501,Pacific
145583,United States,Roseville,California,95661,Pacific
103359,United States,New York City,New York,10035,Atlantic
143861,United States,Saint Petersburg,Florida,33710,Gulf
157448,United States,Los Angeles,California,90049,Pacific
113992,United States,Plano,Texas,75023,Interior
109491,United States,Richmond,Indiana,47374,Interior
107202,United States,Sparks,Nevada,89431,Pacific
111913,United States,Sacramento,California,95823,Pacific
152289,United States,Pasadena,Texas,77506,Interior
143476,United States,Phoenix,Arizona,85023,Pacific
167080,United States,New York City,New York,10011,Atlantic
120999,United States,Naperville,Illinois,60540,Interior
137491,United States,San Angelo,Texas,76903,Interior
132276,United States,New York City,New York,10024,Atlantic
111038,United States,San Diego,California,92037,Pacific
139262,United States,Tampa,Florida,33614,Gulf
105753,United States,Arlington,Virginia,22204,Gulf
115161,United States,Mission Viejo,California,92691,Pacific
129147,United States,Medina,Ohio,44256,Atlantic
118514,United States,Richmond,Kentucky,40475,Gulf
137498,United States,Los Angeles,California,90004,Pacific
119319,United States,Dallas,Texas,75217,Interior
102869,United States,Philadelphia,Pennsylvania,19140,Atlantic
119907,United States,Seattle,Washington,98103,Pacific
130477,United States,Los Angeles,California,90032,Pacific
101693,United States,Houston,Texas,77070,Interior
137043,United States,Springfield,Virginia,22153,Gulf
169439,United States,Cleveland,Ohio,44105,Atlantic
162789,United States,New York City,New York,10035,Atlantic
116701,United States,Dallas,Texas,75220,Interior
133431,United States,San Francisco,California,94122,Pacific
152331,United States,Chicago,Illinois,60653,Interior
124856,United States,New York City,New York,10011,Atlantic
142762,United States,San Francisco,California,94109,Pacific
116379,United States,San Francisco,California,94122,Pacific
139878,United States,Detroit,Michigan,48234,Interior
117058,United States,Chicago,Illinois,60653,Interior
100706,United States,Springfield,Virginia,22153,Gulf
131779,United States,Newark,Delaware,19711,Atlantic
157245,United States,Arlington,Virginia,22204,Gulf
150595,United States,Chicago,Illinois,60653,Interior
108329,United States,Whittier,California,90604,Pacific
169019,United States,San Antonio,Texas,78207,Interior
110030,United States,Houston,Texas,77095,Interior
113166,United States,Miami,Florida,33180,Gulf
109512,United States,New York City,New York,10011,Atlantic
106341,United States,Newark,Ohio,43055,Atlantic
118521,United States,New York City,New York,10035,Atlantic
148264,United States,Inglewood,California,90301,Pacific
117478,United States,Philadelphia,Pennsylvania,19140,Atlantic
129707,United States,Chandler,Arizona,85224,Pacific
133235,United States,Charlotte,North Carolina,28205,Gulf
156559,United States,Jonesboro,Arkansas,72401,Gulf
109855,United States,New York City,New York,10009,Atlantic
126277,United States,Columbus,Ohio,43229,Atlantic
123323,United States,San Francisco,California,94110,Pacific
136749,United States,Columbus,Georgia,31907,Gulf
169194,United States,Dover,Delaware,19901,Atlantic
113733,United States,Greenville,North Carolina,27834,Gulf
169320,United States,Elkhart,Indiana,46514,Interior
103814,United States,Park Ridge,Illinois,60068,Interior
115987,United States,Tyler,Texas,75701,Interior
114923,United States,Columbus,Ohio,43229,Atlantic
166443,United States,San Francisco,California,94122,Pacific
105991,United States,Louisville,Colorado,80027,Pacific
113320,United States,Oakland,California,94601,Pacific
121965,United States,Los Angeles,California,90032,Pacific
141019,United States,Cincinnati,Ohio,45231,Atlantic
139486,United States,Los Angeles,California,90032,Pacific
131149,United States,Dallas,Texas,75081,Interior
131912,United States,Los Angeles,California,90008,Pacific
144092,United States,San Jose,California,95123,Pacific
